squareMeters,numberOfRooms,hasYard,hasPool,floors,made,hasStormProtector,basement,garage,price
25784,73,0,0,3,1995,1,4807,121,2579008.5
27925,99,1,0,93,1991,0,483,249,2805117.1
59522,13,1,1,24,1996,0,3542,394,5959601.6
31741,97,0,1,89,2004,0,6044,675,3186350.4
37491,53,1,0,53,2006,1,689,620,3756011.6
74283,72,1,1,61,2017,0,5945,594,7441067.7
1251,58,0,1,34,1994,0,7111,130,128837.4
6389,11,0,1,100,1991,1,9768,479,645862.1
92090,7,0,0,9,2020,1,6989,504,9210284.0
85562,99,0,1,33,2007,1,5732,386,8560277.7
90722,46,1,0,30,1999,1,1975,690,9075929.9
66159,81,0,1,26,1991,0,5825,434,6622247.1
71481,48,0,1,35,2007,0,9555,942,7153828.7
20166,8,0,0,89,1992,0,5504,845,2022517.2
14635,58,0,0,82,1997,0,6425,465,1471115.7
9180,33,1,0,47,2021,1,5264,534,926287.1
45330,28,1,0,9,2018,1,7772,627,4538131.8
39486,33,1,1,94,1997,0,187,583,3955805.7
85448,35,0,1,54,2003,0,6809,202,8548169.3
54941,21,0,1,87,2010,1,8814,330,5500531.0
46317,20,0,0,87,2010,0,3009,959,4634439.0
36842,15,0,0,36,2013,0,7010,855,3686933.3
40101,82,1,1,68,2009,1,1153,794,4023279.9
38586,18,1,0,82,1992,0,2920,185,3866990.2
14274,66,0,0,88,1990,1,243,349,1432787.0
63860,52,1,0,95,1997,1,9641,934,6392454.7
34891,65,0,1,34,2020,1,1871,169,3496198.0
98433,15,1,0,62,2000,0,2401,317,9851666.0
98827,89,0,0,73,2014,1,647,514,9886586.4
52100,3,1,0,55,2018,0,5990,503,5212486.8
19185,89,1,0,84,1996,1,8514,221,1926146.6
58027,9,0,1,35,2015,1,8401,865,5807819.5
93409,38,0,0,9,2013,0,7980,622,9342104.3
28193,90,1,1,82,2008,1,4083,643,2830504.8
24936,52,0,1,94,1995,1,1318,993,2503388.5
5579,97,0,1,93,2010,1,5773,368,567203.0
87479,74,0,1,78,2004,1,3269,829,8752889.4
60824,96,1,0,34,1995,1,8330,165,6086663.5
54888,66,0,1,33,2017,0,182,853,5494594.7
46865,18,1,0,39,2020,1,1187,912,4690710.0
41143,70,0,0,93,2003,0,5736,952,4116195.3
61847,85,0,0,96,2014,0,7804,718,6190109.4
16016,35,1,1,2,2016,1,3311,967,1611775.6
30159,16,1,0,9,2013,0,7204,520,3021149.3
32597,81,1,0,64,1993,1,7663,385,3269431.3
91824,65,1,1,75,1991,0,4280,883,9191892.1
90097,38,1,0,94,2013,0,5202,957,9020358.3
85854,62,0,1,46,2001,0,6111,516,8592747.1
6556,57,1,1,46,1997,0,715,832,665259.7
83808,55,1,1,86,2002,1,4434,553,8396265.2
41301,83,1,0,31,2017,1,3108,120,4138612.7
51517,32,0,0,83,2018,1,3752,890,5155871.8
94856,7,1,0,34,1994,0,9235,120,9488018.4
3818,4,0,0,32,2011,1,6682,546,383235.1
24297,73,1,0,20,1992,0,9339,863,2432581.2
80656,29,1,1,26,2012,1,5837,127,8072208.2
84254,41,1,1,95,1990,1,3106,992,8436781.0
96140,47,0,0,28,1997,0,2566,106,9615267.7
4261,94,0,0,74,2016,0,2648,667,433557.6
9502,8,1,1,22,2005,1,9415,445,957812.5
46390,27,1,0,87,2010,1,6706,623,4645999.0
77989,66,1,1,45,2017,1,8263,997,7809037.7
36563,95,1,1,78,2002,0,8063,626,3668071.2
27492,38,0,0,1,2002,0,5607,951,2749560.2
63720,18,0,1,59,1990,1,279,542,6380496.0
88328,35,0,1,19,2010,0,4895,636,8836891.0
10559,13,1,0,42,2001,1,6513,720,1059700.1
36799,62,0,0,15,1998,0,8005,548,3680514.8
52899,33,0,1,54,2006,1,2001,613,5297388.6
67697,71,0,1,15,1993,0,7645,112,6775896.3
82372,55,1,0,2,2012,0,6577,876,8241290.2
93197,76,0,1,46,2009,0,992,876,9325361.9
68703,16,1,1,12,2007,0,3071,442,6874684.7
44626,46,1,1,39,2004,0,2047,824,4468759.4
48809,16,0,0,54,2012,0,3253,916,4884591.2
61152,84,1,0,34,2007,1,8053,884,6121942.7
25230,26,1,0,28,2000,0,3447,846,2528241.0
55153,50,1,0,8,1997,0,7646,308,5521415.7
15320,44,1,1,25,2011,1,9146,580,1541104.1
62064,15,0,0,42,2003,0,6148,705,6210682.3
84285,95,1,1,32,1993,0,6570,888,8439379.3
35067,47,1,1,30,1992,0,9739,602,3515220.2
70945,92,1,0,13,2011,1,621,537,7099572.1
69348,68,0,0,44,2016,0,2039,408,6937939.6
23705,8,1,0,88,1990,1,138,591,2381470.0
53359,28,0,0,47,2018,1,2648,652,5340229.8
52801,60,1,0,25,1999,0,4699,326,5286434.9
79109,84,1,0,36,1991,0,7903,886,7917767.1
6305,86,0,0,98,1992,0,9743,133,640701.2
19739,67,0,0,84,2021,1,1335,227,1979188.1
72838,60,0,0,31,1998,1,3357,678,7285684.8
94639,10,1,1,72,2001,1,5829,237,9472276.1
43503,94,1,0,34,2000,0,4752,427,4357290.0
36489,98,0,0,58,2006,1,206,359,3653934.6
67397,53,1,1,51,2003,1,2690,534,6749164.3
22136,28,0,0,72,2007,0,7089,215,2218930.7
66819,4,1,1,54,2009,0,2132,761,6694413.9
39688,69,0,0,79,2003,1,3321,793,3974008.3
66670,26,0,0,42,2004,0,8416,715,6669170.4
66274,25,0,0,76,2005,1,5386,295,6632910.5
67125,40,0,1,49,1993,0,8717,142,6717281.3
72239,23,0,0,20,1993,0,9534,955,7226199.3
71846,42,0,0,4,2019,0,1399,291,7185293.9
73190,67,1,1,27,2001,1,2873,157,7331191.1
20258,100,0,1,60,2011,0,5859,922,2033594.1
79176,5,0,0,45,2016,1,7164,806,7919191.6
54927,67,0,0,16,1997,0,8481,613,5494599.7
62960,39,1,1,72,2013,0,3214,643,6305088.3
7002,78,1,1,37,1995,0,3821,661,710140.5
65029,14,0,0,70,2021,1,3184,159,6507042.1
71876,43,0,1,24,2019,0,8135,618,7194841.9
81468,19,0,1,39,2009,1,7553,184,8152781.9
80823,23,0,1,31,2004,0,1180,307,8088333.4
57132,74,1,0,70,2014,1,671,832,5724484.4
29528,60,0,0,16,2016,0,2515,934,2954357.6
80759,34,1,1,79,2009,0,1339,242,8087126.9
94540,98,1,1,20,2012,0,5199,568,9460696.2
48070,2,0,0,65,2013,1,4077,109,4812736.3
8962,89,1,1,49,2008,0,4716,742,906747.8
41738,48,0,0,41,2019,1,3875,856,4176013.9
62314,96,1,1,32,1997,1,3322,584,6241387.7
50668,4,1,0,29,2006,0,8205,502,5071084.6
2725,13,1,0,50,2014,1,9573,146,280421.4
88205,20,1,0,63,1998,0,7110,404,8827584.8
51785,24,1,1,81,2003,0,7229,865,5191640.3
52284,59,0,1,58,2013,1,6926,301,5236681.3
77411,3,1,1,9,2018,0,6481,152,7746795.8
50875,65,1,1,43,1991,0,8637,178,5097157.1
5640,2,1,0,44,2018,1,8766,313,567329.8
4371,73,1,0,13,2020,1,9765,563,440119.0
98257,19,0,0,69,2001,1,8466,689,9828903.1
90499,27,1,1,75,1997,0,7822,745,9057504.7
622,81,0,0,17,2010,1,6506,528,63977.0
40777,39,1,0,53,1993,0,5905,885,4085326.3
1008,4,0,0,73,2005,1,7988,505,102749.5
57718,14,1,0,69,1993,0,9975,573,5781612.3
17167,90,0,1,60,2004,0,9477,757,1722105.4
46131,39,0,1,31,2013,1,8713,933,4616542.3
40567,56,1,0,96,2001,1,8629,491,4065377.1
77151,59,0,1,7,2016,1,7404,535,7718218.6
94943,96,0,1,21,1991,0,6589,917,9497260.1
31179,87,1,0,56,2008,1,5749,641,3126446.8
80693,79,1,0,80,2018,1,5794,653,8078843.8
16145,57,1,1,24,2008,0,3209,265,1624354.8
9678,10,1,0,87,2008,0,2142,787,971236.8
73554,81,0,0,46,2004,0,5221,289,7358902.4
6914,33,0,1,29,1996,0,1723,263,697528.6
2995,85,0,1,10,2019,1,9970,569,303184.9
68245,23,0,0,99,2005,1,7027,374,6827724.5
52649,43,0,1,54,2004,0,908,503,5272349.4
39040,42,0,0,50,2009,1,9320,936,3905700.9
33936,95,1,1,93,2018,0,11,590,3406131.8
18762,97,1,0,7,1991,1,2869,504,1880746.1
40952,58,1,1,57,2004,1,1473,688,4104641.4
90404,26,1,1,9,2004,0,4656,931,9048377.4
94947,30,1,0,97,2000,1,4753,364,9501779.0
81866,45,1,0,53,2007,1,6574,396,8192664.7
49909,3,0,1,5,2006,0,3565,228,4994456.6
31042,52,1,1,48,2017,0,1653,294,3111504.7
35810,65,0,1,100,2001,1,1939,696,3589881.1
2985,53,1,0,12,2011,0,7032,943,301138.1
63693,2,1,0,36,2005,0,5515,873,6375077.5
94754,53,0,0,82,2010,0,3353,688,9481349.0
15162,41,1,0,91,2012,1,8215,806,1521757.2
32956,2,1,1,46,1993,1,7599,838,3305549.3
96224,16,0,1,33,1990,0,6992,573,9627880.0
86806,78,0,0,96,2001,1,8692,515,8683516.1
42537,43,0,0,74,2010,0,6399,547,4256423.0
77045,29,0,1,25,2013,0,6537,955,7708578.3
76912,77,1,0,2,2005,0,5294,993,7695798.5
33814,70,0,1,63,2014,0,3128,328,3390442.4
4052,14,1,1,34,2002,0,247,953,416251.2
634,64,0,1,10,1990,1,5713,588,66144.0
32325,98,0,1,22,2009,0,8975,758,3237949.9
59348,69,0,0,45,1995,0,3429,876,5939099.5
40148,80,0,1,91,2003,1,9401,692,4023820.3
62064,33,1,1,34,2007,0,4987,710,6216761.7
23172,83,0,0,19,2015,0,7661,435,2319447.5
80277,78,1,1,27,2019,1,5542,523,8038200.9
62236,45,0,0,32,2011,1,5406,919,6224903.1
58110,7,1,1,1,2003,1,9379,499,5814953.3
99952,41,1,0,69,2000,1,1285,192,9998411.0
9780,95,0,1,36,1992,0,7110,537,982222.2
26230,91,1,1,21,2005,1,4570,474,2630871.5
44509,50,1,0,26,2005,0,7221,267,4454810.5
94182,78,0,1,58,2005,1,1660,535,9426417.5
28309,57,0,1,36,2009,1,3323,501,2838029.9
98710,68,1,0,40,1994,0,3411,260,9877813.4
6362,94,1,0,95,1994,1,4341,328,644794.4
21857,93,1,0,16,2006,1,8040,147,2191307.6
60064,57,1,0,93,2015,1,8570,490,6014103.5
41526,16,1,0,91,2014,0,8349,575,4163200.4
65163,42,0,1,49,2018,1,1666,940,6521655.8
38355,80,1,1,22,1992,0,5234,487,3840740.2
8020,80,0,1,85,2012,0,6296,970,810755.2
95780,86,0,1,36,2011,1,3382,301,9583143.1
63267,74,1,0,36,2007,0,988,316,6335282.7
69314,16,1,1,80,2020,1,2084,118,6940209.0
37781,12,0,0,31,2010,1,9571,472,3781636.0
77210,59,1,1,27,1999,0,1272,217,7729101.9
50792,60,0,1,74,2021,1,9192,451,5089100.1
98934,70,0,1,95,1993,1,9407,138,9902124.3
74265,33,1,0,87,2014,1,2985,777,7437378.4
93180,87,1,0,54,2006,0,531,776,9324362.6
4809,39,0,1,48,2003,0,4742,923,484933.3
91673,4,0,0,47,2011,0,2224,153,9170900.1
13027,58,0,1,2,2011,1,8344,341,1306637.1
40010,53,0,1,20,1992,0,2162,275,4006702.2
86019,21,0,0,91,2014,0,4019,829,8611760.4
65427,85,0,0,81,2013,0,2049,651,6544509.3
52202,5,0,0,69,2010,1,8270,551,5225648.0
85345,61,1,1,22,1995,0,6755,959,8541574.5
7472,14,0,1,16,1991,0,1922,208,753639.1
60167,16,1,0,81,2014,0,2881,881,6023926.4
822,31,0,1,17,1994,1,6382,819,86104.4
17889,58,1,0,84,2012,0,6772,250,1797252.2
78122,61,0,0,33,2018,0,6797,954,7815968.8
39831,51,1,0,78,2013,1,803,125,3989679.3
67947,11,0,0,79,2000,0,5715,917,6798431.0
90265,45,0,0,4,1990,0,7773,827,9026973.0
21522,93,0,1,11,2008,0,2259,804,2157060.8
79298,57,0,1,64,2007,0,2025,824,7935780.7
6481,86,1,1,60,2017,1,3579,517,660339.7
87204,87,0,0,90,2007,1,6225,192,8729160.7
19526,16,0,1,55,1999,1,5752,562,1962173.9
61527,63,0,0,49,2007,1,464,705,6157867.7
52141,9,0,0,35,2010,1,8712,487,5215581.0
45370,56,1,1,28,2011,1,7717,583,4545472.1
38511,71,0,0,27,2005,0,9764,123,3852614.5
54462,3,1,1,36,2001,0,5999,800,5458103.1
83847,31,0,0,73,2008,0,8793,759,8386564.8
70213,9,0,1,32,1991,0,3866,322,7025651.1
22328,37,1,1,54,2008,1,5198,827,2243514.8
72870,25,1,1,29,2007,0,1533,167,7293420.7
34980,16,1,1,84,2016,1,2449,129,3507649.6
73136,77,1,0,88,2006,1,1730,967,7325694.6
90087,29,0,1,80,1995,1,63,498,9015048.5
16714,61,0,1,9,1998,1,6412,933,1675672.8
52455,54,0,1,20,2021,1,943,443,5250717.1
10817,97,0,1,12,2000,1,2414,654,1087354.0
95367,11,0,0,41,2000,0,630,730,9539232.0
94018,60,1,0,99,2004,1,3034,781,9414111.4
38947,91,0,0,76,1996,1,1230,867,3897019.6
46976,97,1,0,91,2006,0,6827,844,4705156.6
34673,52,0,1,30,2001,0,9532,822,3473056.1
17392,99,0,1,78,2001,1,6280,442,1745197.1
43359,82,0,1,51,1991,0,9880,831,4341769.1
32309,58,1,1,88,2002,1,6445,542,3242419.2
88352,61,1,1,100,2017,1,8867,597,8844632.7
50878,23,0,0,9,2016,1,5153,135,5089157.6
60886,15,0,0,12,2005,1,8290,252,6090272.5
63792,73,0,0,39,2000,0,4550,738,6381705.0
85215,25,0,1,1,2000,0,2403,810,8526942.0
80998,28,0,1,34,1992,0,7518,618,8107792.2
29250,3,0,1,71,2015,1,187,729,2935648.5
37941,47,0,0,41,2013,1,2711,583,3796341.3
11242,14,1,0,75,2000,1,9700,562,1127009.0
91558,18,0,0,46,1992,0,8565,304,9158541.2
87819,30,0,0,4,2006,0,5912,377,8782664.6
10035,15,1,0,6,2005,0,440,961,1006634.5
57676,66,0,0,47,1991,1,8251,583,5769101.1
20297,18,0,1,82,2002,0,8804,101,2035832.2
68006,63,0,1,80,2010,0,4738,473,6812540.0
48994,59,0,1,3,1992,1,8889,255,4904547.2
66738,7,1,0,19,1995,1,4510,726,6680395.5
22855,24,0,0,80,2017,1,2046,906,2289561.7
21196,34,0,1,7,2004,1,2789,128,2124683.4
36702,66,1,1,45,2020,0,8850,476,3678080.0
76612,28,1,1,57,2000,0,4407,210,7670470.0
22974,86,0,0,50,2020,1,1698,826,2300702.0
16348,12,0,1,4,2008,0,6070,542,1640404.8
50109,4,1,1,27,2018,0,478,690,5019832.8
41759,49,0,1,64,1995,1,7628,557,4181321.5
19572,96,1,1,64,2017,0,6782,383,1969866.7
712,29,1,1,19,2019,0,330,661,80879.9
88172,3,0,0,41,2018,1,8601,190,8818402.8
46944,65,1,1,2,1995,0,4029,158,4699401.5
79649,51,1,0,98,2009,1,3251,261,7976501.9
27488,63,1,0,28,2004,1,5009,718,2756731.4
10972,90,1,0,73,2017,0,3653,923,1105258.7
17797,13,0,1,82,1992,0,1253,579,1792290.2
16252,30,1,0,58,1998,1,6786,748,1630793.8
71603,39,1,1,7,2010,0,1864,402,7169029.0
87022,60,1,0,89,2012,0,9969,874,8707681.2
62289,32,0,1,96,1998,1,3573,423,6233774.8
5825,60,1,1,90,2016,0,4888,424,598186.6
85225,40,1,0,21,1993,0,4706,482,8527022.3
5820,41,1,0,78,2010,0,5270,435,592006.0
90539,14,1,1,81,2012,0,8002,521,9069445.2
35233,53,1,1,52,2000,0,1637,361,3536738.0
98559,33,0,0,94,1991,1,3762,173,9862559.1
58056,17,0,1,29,1998,0,927,955,5809089.8
91207,63,1,0,26,2004,1,8088,976,9126333.4
67923,20,1,0,66,2018,1,2913,512,6799955.8
12641,28,1,0,63,1992,0,2049,528,1272159.2
35691,53,1,1,95,2016,1,8370,340,3582171.6
48627,54,1,1,87,2000,0,9952,607,4871835.0
5183,31,0,1,78,2013,0,6823,864,521772.3
16631,68,0,0,95,2003,1,1180,681,1667835.3
18144,19,1,0,8,2020,1,5561,554,1819929.0
10586,27,1,1,6,1991,1,7139,558,1066983.1
64235,25,1,0,69,1992,1,5291,187,6431380.2
88584,15,1,1,87,2011,0,7946,769,8867048.1
2310,61,1,0,9,2012,0,8380,470,234237.2
55217,65,0,1,28,2007,0,6282,669,5526674.7
64539,20,0,0,68,2002,0,8487,709,6457482.2
90947,89,1,1,61,2014,1,5886,225,9103454.4
68837,41,1,0,55,1997,0,2198,367,6889494.7
60721,88,0,0,48,2015,0,4906,954,6073407.5
51459,49,1,0,28,1992,0,485,424,5149505.2
12820,41,0,0,16,2018,0,3771,661,1283027.8
20734,34,0,1,63,1995,1,9622,731,2077771.5
91988,53,1,1,47,2006,1,766,452,9206879.6
40286,85,0,1,51,1993,0,5570,500,4035154.3
10719,77,0,1,17,2018,1,9253,116,1076789.8
17783,28,0,0,1,2003,1,9688,172,1778779.3
72065,52,0,1,34,2015,1,9962,339,7210625.5
58626,55,0,1,30,1993,0,7840,964,5866206.3
13147,61,1,1,71,1997,1,6253,544,1326980.7
90304,95,1,1,78,1990,0,4093,807,9044776.0
80780,98,1,1,55,2016,1,8744,213,8088913.6
82301,20,0,0,21,2012,0,9558,775,8232053.2
78039,10,0,0,9,2010,0,1944,119,7804837.0
92783,37,0,1,57,1996,1,4561,305,9281484.6
67134,92,0,0,60,1992,1,6867,753,6719369.2
27792,11,1,1,15,2007,1,5470,487,2786854.7
96637,55,0,1,8,2008,1,8396,159,9667457.8
36877,89,1,0,92,2008,0,8435,705,3695191.8
88120,13,0,1,17,2009,1,455,477,8816378.9
4385,55,1,1,56,2006,0,8249,357,445694.6
75903,20,0,1,27,2010,1,1609,601,7594699.0
1171,86,0,1,85,1997,0,1662,884,126268.7
44615,18,0,0,34,2012,0,128,693,4465651.2
65543,81,1,1,90,2008,0,9519,396,6559662.8
17246,95,0,1,10,2007,0,6326,921,1728544.7
7236,30,0,0,52,2003,0,9700,140,725656.3
32078,91,0,0,65,2012,1,5986,377,3209311.2
82184,14,1,0,48,2011,0,6520,171,8221783.1
6686,43,0,1,26,2020,1,551,464,675399.0
18536,7,0,0,28,1994,1,7513,465,1856793.4
52683,43,0,0,57,2007,0,502,959,5274308.7
32286,69,1,1,11,2008,0,2290,267,3233772.8
34796,74,1,0,47,2001,1,9407,776,3483606.1
26669,69,0,1,82,2009,0,2089,254,2671083.9
47606,49,0,1,16,2021,0,5121,371,4763586.1
91435,61,1,0,92,2019,1,4904,292,9153666.9
889,53,1,0,30,1999,1,2656,847,92858.9
67511,24,0,1,67,1996,1,8668,279,6759802.6
52655,82,0,0,6,1990,0,5798,750,5266351.0
82432,43,0,0,57,2015,1,192,200,8245134.5
75680,100,0,0,77,2009,1,5647,210,7572315.9
28543,26,1,0,29,1990,1,6817,529,2859167.0
66851,93,1,0,87,1990,0,5318,678,6691843.0
49031,37,1,1,37,2020,1,1634,396,4910323.0
71630,5,1,0,45,1996,0,2176,973,7169854.6
25362,76,0,1,71,1995,1,3557,395,2545732.5
87412,89,0,0,40,2020,1,6150,241,8745542.0
41057,22,0,0,18,2014,1,449,162,4106731.4
93325,38,1,1,73,2000,1,7511,626,9346064.0
40330,49,0,0,28,2008,0,659,215,4034416.8
5134,31,1,1,14,1994,0,2307,974,519772.4
93443,16,1,0,93,2015,1,9796,139,9349955.5
55558,74,0,1,85,2020,1,867,215,5564448.0
61694,58,0,1,4,2001,1,2380,726,6172206.1
32713,97,0,0,93,1990,1,5579,332,3278723.0
9428,45,0,0,34,1991,1,2787,744,944839.1
92032,81,1,1,5,2012,1,9502,268,9212773.2
28091,77,1,0,93,2005,1,9433,390,2815613.5
54706,39,1,0,46,2010,0,6787,467,5475756.0
97429,13,1,1,29,2021,0,6846,675,9751706.1
7808,72,1,1,18,2008,0,1463,834,789027.8
60265,97,1,1,45,1990,1,4110,599,6033313.0
57850,32,0,0,93,1993,0,7085,141,5789083.3
72554,16,0,1,79,2014,0,8908,758,7268379.4
6966,21,0,1,97,2008,1,6552,893,700650.8
79957,45,1,1,42,2010,1,7192,599,8003950.0
3629,4,0,1,33,1991,1,2249,202,369764.1
8732,25,0,0,37,2021,0,4070,763,876270.1
56514,33,0,0,48,1991,1,3987,677,5652969.1
20533,93,1,0,91,2019,0,9659,618,2056508.9
16625,27,0,0,8,2014,1,1946,545,1664023.4
12313,50,1,0,55,2018,1,8829,803,1240834.8
68052,4,0,0,5,1992,0,189,269,6805894.2
35383,92,1,0,96,2009,1,6067,271,3548725.9
8977,51,0,1,56,2015,0,6239,149,905128.5
79356,46,0,1,24,2001,1,1994,601,7940419.1
67639,99,1,0,58,2012,0,7153,785,6768972.2
21145,70,0,0,84,1997,1,923,188,2119485.7
26009,18,1,1,9,1997,0,5716,801,2606754.7
68580,4,0,1,53,2017,0,9874,1000,6863504.7
88780,51,1,1,89,2016,0,4778,275,8887352.6
72114,51,1,0,32,1990,0,9165,176,7215802.0
89756,47,1,0,36,2018,0,7684,860,8980810.8
1770,61,1,1,15,2015,0,364,658,183765.5
20109,91,1,0,28,1996,0,8494,858,2017287.6
61067,99,1,1,39,1993,0,691,244,6110904.3
30690,10,0,0,52,2015,0,4645,474,3072879.5
12161,11,1,0,16,2005,1,9463,996,1218405.5
47364,47,1,0,9,1999,1,9364,740,4739985.9
57066,20,0,1,39,1991,1,2545,971,5711304.1
97760,89,0,0,82,2011,1,5082,744,9780377.1
47476,85,1,1,92,2020,0,8099,866,4761612.0
32176,58,0,0,43,1999,0,2285,198,3220156.9
98547,17,1,1,100,2001,0,5959,573,9865243.1
86171,22,0,1,79,2021,0,9062,100,8621486.1
65711,20,1,1,63,1992,1,5463,523,6579419.2
73585,89,0,0,56,1999,0,105,210,7359509.9
26665,68,1,0,62,2001,0,131,656,2671587.1
69094,22,0,1,67,2018,1,2649,681,6919039.8
27538,9,1,1,34,2000,1,993,209,2761292.0
64922,3,1,1,11,2013,1,1975,225,6500624.3
74600,64,0,0,21,2014,1,6617,226,7461192.4
56595,94,1,1,2,2014,1,2429,162,5664278.4
18037,91,0,0,16,2009,1,4570,336,1805824.9
56587,50,0,1,98,2006,0,6539,505,5670619.6
20105,98,0,1,20,1999,0,5797,836,2017609.9
46322,61,0,0,1,2005,1,8312,546,4632807.5
31301,13,1,1,91,2018,1,7180,878,3142338.8
91952,19,1,1,80,2015,0,6435,978,9207839.5
92948,46,0,0,47,1997,0,2471,213,9297047.7
66812,48,1,0,57,2006,0,4238,810,6687761.6
76424,37,0,1,81,2021,1,9985,505,7647871.1
14823,44,0,0,65,1993,0,8095,283,1484434.3
26682,7,1,1,6,2001,1,3514,636,2675367.1
12995,92,1,1,18,1996,1,5729,194,1305488.6
94789,23,0,1,3,1992,1,4633,895,9484024.2
34703,13,0,0,68,2006,1,9584,636,3476698.6
9691,20,1,0,56,1996,0,9727,603,978280.6
84118,15,0,1,52,2006,0,2660,785,8416992.6
39272,95,0,1,79,2020,1,3992,458,3936310.0
51037,100,0,1,49,2018,0,4346,109,5107476.8
17325,5,1,0,37,1997,1,1830,755,1737822.7
39104,19,1,1,70,2017,1,7647,997,3920958.7
11247,73,1,0,69,2008,0,6319,356,1129896.8
87000,62,0,0,9,2008,1,2744,568,8700807.8
99999,58,0,0,68,2012,1,7631,776,10006771.2
55888,81,1,0,82,2011,1,3338,583,5594957.1
75296,30,1,0,76,2015,1,7837,422,7535664.5
83512,8,1,1,45,2005,1,6862,225,8358211.5
22825,100,1,1,18,1998,1,6184,397,2289049.8
58287,71,0,0,98,1996,0,3654,247,5837331.6
91441,41,1,1,88,2013,0,5440,359,9155265.3
57564,64,0,0,18,1999,0,6422,927,5758203.9
82280,33,0,1,89,2019,0,8129,349,8235158.9
62646,36,1,1,43,2005,0,1710,784,6273246.5
50133,28,1,0,92,2013,0,1617,263,5019119.3
69719,11,1,1,87,1993,1,6303,767,6982744.3
81840,49,0,0,34,1996,0,9967,101,8186999.6
7851,22,1,1,19,1992,1,9947,418,793981.2
76564,95,0,0,88,1999,0,4284,733,7662557.9
2095,88,1,0,27,1991,1,633,851,213708.1
13287,84,1,0,76,2003,1,7799,410,1335371.3
94457,17,1,0,82,1991,0,308,755,9455820.1
96573,74,1,0,28,1993,0,2651,303,9664738.3
97898,60,1,0,2,1991,1,7753,760,9794464.1
18642,62,0,0,65,2013,1,195,666,1865856.3
52259,16,0,1,72,2003,0,1558,734,5236500.3
68362,77,0,0,57,2006,0,6429,690,6840206.6
66395,22,0,1,57,2006,0,1475,276,6647572.6
10590,74,0,0,5,2013,1,4524,566,1060141.3
51271,33,0,1,36,2018,0,3104,978,5133444.8
91436,7,1,0,81,1997,0,645,879,9151236.7
68072,63,0,1,40,2019,0,207,418,6812764.9
12172,12,0,0,15,2007,0,4188,433,1218235.7
34750,28,0,1,1,1993,1,9149,167,3478934.3
52832,46,0,1,70,1993,0,1450,885,5292504.3
87683,53,0,1,57,1993,0,1759,850,8774909.3
25145,2,1,1,96,1998,0,4529,296,2521346.8
18426,63,1,1,31,1996,0,461,840,1854935.6
9381,96,0,0,77,1998,1,3817,423,943600.8
81658,27,0,1,14,2008,0,5367,215,8171711.8
10028,51,1,0,56,2012,0,7965,106,1009529.2
76352,55,1,1,12,2006,1,4185,694,7641804.6
21247,81,1,1,43,2004,0,7906,815,2136110.4
84805,15,0,1,9,2004,1,501,406,8486115.4
8928,8,0,1,6,2018,1,2174,822,896505.8
14762,42,1,1,59,2002,0,7143,764,1484350.2
53454,14,0,1,22,1996,1,9037,382,5349280.6
35409,1,1,0,58,1992,1,4826,258,3546437.2
53161,42,1,0,4,1993,1,1464,639,5320392.3
12760,60,1,1,28,2015,0,1991,455,1284972.5
42826,38,0,0,49,1998,1,8174,854,4287076.8
58394,19,1,0,56,2001,0,3215,239,5848843.1
95143,90,0,0,72,2010,1,8157,373,9517871.0
46532,19,0,0,85,2000,0,5004,108,4661805.0
42272,11,0,0,9,2009,0,7611,757,4228013.9
42981,49,0,0,73,2014,1,7819,785,4300680.4
62384,72,1,0,36,2005,1,7856,536,6242453.5
81653,13,0,0,8,2005,0,5594,115,8166002.5
63278,60,1,0,32,2011,1,8052,153,6332923.1
95307,66,1,1,62,1994,1,3681,724,9537644.4
72545,96,1,1,78,2021,1,7668,911,7260052.1
66777,1,1,0,100,1998,0,2203,545,6685851.8
61001,41,1,0,15,2013,1,2408,526,6105043.3
65790,82,1,0,62,1991,0,892,180,6589425.1
35948,75,0,0,53,2008,0,8724,357,3596039.8
54929,86,0,1,4,2005,0,3412,170,5498846.5
18397,59,0,0,93,1990,0,4891,930,1846201.0
4623,93,0,1,58,2009,0,872,311,468494.9
58433,54,0,1,29,2018,1,7744,945,5848135.8
79767,86,1,0,17,2013,0,4962,429,7981643.3
58036,51,0,1,35,2007,1,4484,865,5809016.7
6051,77,0,0,88,2015,1,5330,713,612527.5
22703,41,0,0,53,2018,0,979,487,2273445.8
29319,62,1,0,47,2001,1,5846,407,2939576.1
53722,26,1,1,96,2021,0,8599,804,5383626.1
32218,28,1,0,39,2015,0,9705,728,3225722.5
93288,90,1,0,73,2002,0,8206,432,9334856.2
30402,63,0,0,33,2012,0,8054,984,3043179.2
75632,43,1,1,12,2002,0,9594,601,7573328.2
34592,24,0,0,80,1996,1,7058,753,3467169.6
34304,54,0,0,95,2003,1,477,678,3434850.3
21112,38,0,1,94,2019,1,7570,105,2121485.9
40266,100,0,1,14,2009,0,3106,851,4028831.9
93533,27,0,0,33,2017,0,9325,816,9356028.7
78672,59,1,1,66,1995,0,6121,470,7877999.5
47833,44,1,0,82,2008,0,4111,223,4791653.8
22142,11,0,0,97,1995,0,3913,618,2220957.5
19819,19,0,0,35,2000,0,9281,175,1984840.0
69967,32,0,0,35,2012,1,4397,169,6997746.2
28555,76,1,1,40,2018,0,1267,534,2860957.8
